index,Periode,SES-Score,Spreiding,Plaats,Buurt,Wijk,Gemeente,Region_Code,Region_Description,ID,RegioS,Perioden,GemiddeldeVerkoopprijs_1
129474,2016JJ00,"0,165","0,618",Urk,,,Urk,GM0184,Gemeente 'Urk' (GM0184),18117,GM0184,2016JJ00,194649.0
129476,2017JJ00,"0,162","0,623",Urk,,,Urk,GM0184,Gemeente 'Urk' (GM0184),18118,GM0184,2017JJ00,218969.0
129478,2018JJ00,"0,166","0,622",Urk,,,Urk,GM0184,Gemeente 'Urk' (GM0184),18119,GM0184,2018JJ00,227275.0
129480,2019JJ00,"0,169","0,613",Urk,,,Urk,GM0184,Gemeente 'Urk' (GM0184),18120,GM0184,2019JJ00,243089.0
129572,2014JJ00,"-0,066","0,98",Utrecht,,,Utrecht,GM0344,Gemeente 'Utrecht' (GM0344),18144,GM0344,2014JJ00,238446.0
129574,2015JJ00,"-0,071","0,992",Utrecht,,,Utrecht,GM0344,Gemeente 'Utrecht' (GM0344),18145,GM0344,2015JJ00,245900.0
129576,2016JJ00,"-0,068","0,997",Utrecht,,,Utrecht,GM0344,Gemeente 'Utrecht' (GM0344),18146,GM0344,2016JJ00,267618.0
129578,2017JJ00,"-0,056","0,998",Utrecht,,,Utrecht,GM0344,Gemeente 'Utrecht' (GM0344),18147,GM0344,2017JJ00,307737.0
129580,2018JJ00,"-0,038","0,996",Utrecht,,,Utrecht,GM0344,Gemeente 'Utrecht' (GM0344),18148,GM0344,2018JJ00,344018.0
129582,2019JJ00,"-0,014","0,984",Utrecht,,,Utrecht,GM0344,Gemeente 'Utrecht' (GM0344),18149,GM0344,2019JJ00,379770.0
130894,2014JJ00,"0,147","0,758",Utrechtse Heuvelrug,,,Utrechtse Heuvelrug,GM1581,Gemeente 'Utrechtse Heuvelrug' (GM1581),18173,GM1581,2014JJ00,329586.0
130896,2015JJ00,"0,142","0,77",Utrechtse Heuvelrug,,,Utrechtse Heuvelrug,GM1581,Gemeente 'Utrechtse Heuvelrug' (GM1581),18174,GM1581,2015JJ00,347389.0
130898,2016JJ00,"0,143","0,782",Utrechtse Heuvelrug,,,Utrechtse Heuvelrug,GM1581,Gemeente 'Utrechtse Heuvelrug' (GM1581),18175,GM1581,2016JJ00,368914.0
130900,2017JJ00,"0,148","0,787",Utrechtse Heuvelrug,,,Utrechtse Heuvelrug,GM1581,Gemeente 'Utrechtse Heuvelrug' (GM1581),18176,GM1581,2017JJ00,373794.0
130902,2018JJ00,"0,158","0,79",Utrechtse Heuvelrug,,,Utrechtse Heuvelrug,GM1581,Gemeente 'Utrechtse Heuvelrug' (GM1581),18177,GM1581,2018JJ00,417345.0
130904,2019JJ00,"0,163","0,788",Utrechtse Heuvelrug,,,Utrechtse Heuvelrug,GM1581,Gemeente 'Utrechtse Heuvelrug' (GM1581),18178,GM1581,2019JJ00,442777.0
131206,2014JJ00,"-0,173","0,882",Vaals,,,Vaals,GM0981,Gemeente 'Vaals' (GM0981),18202,GM0981,2014JJ00,191801.0
131208,2015JJ00,"-0,165","0,871",Vaals,,,Vaals,GM0981,Gemeente 'Vaals' (GM0981),18203,GM0981,2015JJ00,200181.0
131210,2016JJ00,"-0,164","0,881",Vaals,,,Vaals,GM0981,Gemeente 'Vaals' (GM0981),18204,GM0981,2016JJ00,189124.0
131212,2017JJ00,"-0,178","0,887",Vaals,,,Vaals,GM0981,Gemeente 'Vaals' (GM0981),18205,GM0981,2017JJ00,193381.0
131214,2018JJ00,"-0,178","0,893",Vaals,,,Vaals,GM0981,Gemeente 'Vaals' (GM0981),18206,GM0981,2018JJ00,200287.0
131216,2019JJ00,"-0,174","0,885",Vaals,,,Vaals,GM0981,Gemeente 'Vaals' (GM0981),18207,GM0981,2019JJ00,228667.0
131278,2014JJ00,"0,011","0,776",Valkenburg aan de Geul,,,Valkenburg aan de Geul,GM0994,Gemeente 'Valkenburg aan de Geul' (GM0994),18289,GM0994,2014JJ00,219926.0
131280,2015JJ00,"0,009","0,787",Valkenburg aan de Geul,,,Valkenburg aan de Geul,GM0994,Gemeente 'Valkenburg aan de Geul' (GM0994),18290,GM0994,2015JJ00,213153.0
131282,2016JJ00,"0,006","0,796",Valkenburg aan de Geul,,,Valkenburg aan de Geul,GM0994,Gemeente 'Valkenburg aan de Geul' (GM0994),18291,GM0994,2016JJ00,243077.0
131284,2017JJ00,"-0,005","0,807",Valkenburg aan de Geul,,,Valkenburg aan de Geul,GM0994,Gemeente 'Valkenburg aan de Geul' (GM0994),18292,GM0994,2017JJ00,252750.0
131286,2018JJ00,"0,006","0,803",Valkenburg aan de Geul,,,Valkenburg aan de Geul,GM0994,Gemeente 'Valkenburg aan de Geul' (GM0994),18293,GM0994,2018JJ00,276241.0
131288,2019JJ00,"0,018","0,791",Valkenburg aan de Geul,,,Valkenburg aan de Geul,GM0994,Gemeente 'Valkenburg aan de Geul' (GM0994),18294,GM0994,2019JJ00,275708.0
131494,2014JJ00,"0,067","0,744",Valkenswaard,,,Valkenswaard,GM0858,Gemeente 'Valkenswaard' (GM0858),18347,GM0858,2014JJ00,240617.0
131496,2015JJ00,"0,06","0,753",Valkenswaard,,,Valkenswaard,GM0858,Gemeente 'Valkenswaard' (GM0858),18348,GM0858,2015JJ00,263716.0
131498,2016JJ00,"0,059","0,76",Valkenswaard,,,Valkenswaard,GM0858,Gemeente 'Valkenswaard' (GM0858),18349,GM0858,2016JJ00,252314.0
131500,2017JJ00,"0,052","0,77",Valkenswaard,,,Valkenswaard,GM0858,Gemeente 'Valkenswaard' (GM0858),18350,GM0858,2017JJ00,266796.0
131502,2018JJ00,"0,051","0,768",Valkenswaard,,,Valkenswaard,GM0858,Gemeente 'Valkenswaard' (GM0858),18351,GM0858,2018JJ00,291885.0
131504,2019JJ00,"0,054","0,766",Valkenswaard,,,Valkenswaard,GM0858,Gemeente 'Valkenswaard' (GM0858),18352,GM0858,2019JJ00,302218.0
131722,2014JJ00,"-0,092","0,818",Veendam,,,Veendam,GM0047,Gemeente 'Veendam' (GM0047),18376,GM0047,2014JJ00,142885.0
131724,2015JJ00,"-0,107","0,829",Veendam,,,Veendam,GM0047,Gemeente 'Veendam' (GM0047),18377,GM0047,2015JJ00,144501.0
131726,2016JJ00,"-0,109","0,838",Veendam,,,Veendam,GM0047,Gemeente 'Veendam' (GM0047),18378,GM0047,2016JJ00,133346.0
131728,2017JJ00,"-0,127","0,849",Veendam,,,Veendam,GM0047,Gemeente 'Veendam' (GM0047),18379,GM0047,2017JJ00,158614.0
131730,2018JJ00,"-0,136","0,853",Veendam,,,Veendam,GM0047,Gemeente 'Veendam' (GM0047),18380,GM0047,2018JJ00,173373.0
131732,2019JJ00,"-0,142","0,854",Veendam,,,Veendam,GM0047,Gemeente 'Veendam' (GM0047),18381,GM0047,2019JJ00,187460.0
131938,2014JJ00,"0,038","0,79",Veenendaal,,,Veenendaal,GM0345,Gemeente 'Veenendaal' (GM0345),18405,GM0345,2014JJ00,215747.0
131940,2015JJ00,"0,032","0,801",Veenendaal,,,Veenendaal,GM0345,Gemeente 'Veenendaal' (GM0345),18406,GM0345,2015JJ00,217566.0
131942,2016JJ00,"0,03","0,808",Veenendaal,,,Veenendaal,GM0345,Gemeente 'Veenendaal' (GM0345),18407,GM0345,2016JJ00,228195.0
131944,2017JJ00,"0,017","0,819",Veenendaal,,,Veenendaal,GM0345,Gemeente 'Veenendaal' (GM0345),18408,GM0345,2017JJ00,249434.0
131946,2018JJ00,"0,016","0,821",Veenendaal,,,Veenendaal,GM0345,Gemeente 'Veenendaal' (GM0345),18409,GM0345,2018JJ00,270646.0
131948,2019JJ00,"0,028","0,812",Veenendaal,,,Veenendaal,GM0345,Gemeente 'Veenendaal' (GM0345),18410,GM0345,2019JJ00,286669.0
132348,2014JJ00,"0,203","0,614",Veere,,,Veere,GM0717,Gemeente 'Veere' (GM0717),18434,GM0717,2014JJ00,240880.0
132350,2015JJ00,"0,203","0,62",Veere,,,Veere,GM0717,Gemeente 'Veere' (GM0717),18435,GM0717,2015JJ00,242879.0
132352,2016JJ00,"0,202","0,626",Veere,,,Veere,GM0717,Gemeente 'Veere' (GM0717),18436,GM0717,2016JJ00,261978.0
132354,2017JJ00,"0,2","0,629",Veere,,,Veere,GM0717,Gemeente 'Veere' (GM0717),18437,GM0717,2017JJ00,277322.0
132356,2018JJ00,"0,199","0,63",Veere,,,Veere,GM0717,Gemeente 'Veere' (GM0717),18438,GM0717,2018JJ00,282650.0
132358,2019JJ00,"0,203","0,622",Veere,,,Veere,GM0717,Gemeente 'Veere' (GM0717),18439,GM0717,2019JJ00,332804.0
132744,2014JJ00,"0,16","0,726",Veldhoven,,,Veldhoven,GM0861,Gemeente 'Veldhoven' (GM0861),18492,GM0861,2014JJ00,251154.0
132746,2015JJ00,"0,157","0,73",Veldhoven,,,Veldhoven,GM0861,Gemeente 'Veldhoven' (GM0861),18493,GM0861,2015JJ00,259935.0
132748,2016JJ00,"0,16","0,735",Veldhoven,,,Veldhoven,GM0861,Gemeente 'Veldhoven' (GM0861),18494,GM0861,2016JJ00,269584.0
132750,2017JJ00,"0,161","0,742",Veldhoven,,,Veldhoven,GM0861,Gemeente 'Veldhoven' (GM0861),18495,GM0861,2017JJ00,288638.0
132752,2018JJ00,"0,172","0,736",Veldhoven,,,Veldhoven,GM0861,Gemeente 'Veldhoven' (GM0861),18496,GM0861,2018JJ00,327609.0
132754,2019JJ00,"0,169","0,741",Veldhoven,,,Veldhoven,GM0861,Gemeente 'Veldhoven' (GM0861),18497,GM0861,2019JJ00,351668.0
132966,2014JJ00,"0,047","0,79",Velsen,,,Velsen,GM0453,Gemeente 'Velsen' (GM0453),18521,GM0453,2014JJ00,231859.0
132968,2015JJ00,"0,042","0,803",Velsen,,,Velsen,GM0453,Gemeente 'Velsen' (GM0453),18522,GM0453,2015JJ00,238076.0
132970,2016JJ00,"0,041","0,81",Velsen,,,Velsen,GM0453,Gemeente 'Velsen' (GM0453),18523,GM0453,2016JJ00,275851.0
132972,2017JJ00,"0,037","0,816",Velsen,,,Velsen,GM0453,Gemeente 'Velsen' (GM0453),18524,GM0453,2017JJ00,279962.0
132974,2018JJ00,"0,037","0,82",Velsen,,,Velsen,GM0453,Gemeente 'Velsen' (GM0453),18525,GM0453,2018JJ00,304802.0
132976,2019JJ00,"0,037","0,819",Velsen,,,Velsen,GM0453,Gemeente 'Velsen' (GM0453),18526,GM0453,2019JJ00,343305.0
133776,2014JJ00,"-0,096","0,853",Venlo,,,Venlo,GM0983,Gemeente 'Venlo' (GM0983),18579,GM0983,2014JJ00,176685.0
133778,2015JJ00,"-0,103","0,862",Venlo,,,Venlo,GM0983,Gemeente 'Venlo' (GM0983),18580,GM0983,2015JJ00,178519.0
133780,2016JJ00,"-0,108","0,872",Venlo,,,Venlo,GM0983,Gemeente 'Venlo' (GM0983),18581,GM0983,2016JJ00,191062.0
133782,2017JJ00,"-0,12","0,884",Venlo,,,Venlo,GM0983,Gemeente 'Venlo' (GM0983),18582,GM0983,2017JJ00,203397.0
133784,2018JJ00,"-0,115","0,882",Venlo,,,Venlo,GM0983,Gemeente 'Venlo' (GM0983),18583,GM0983,2018JJ00,221157.0
133786,2019JJ00,"-0,111","0,875",Venlo,,,Venlo,GM0983,Gemeente 'Venlo' (GM0983),18584,GM0983,2019JJ00,245618.0
134874,2014JJ00,"0,054","0,779",Venray,,,Venray,GM0984,Gemeente 'Venray' (GM0984),18608,GM0984,2014JJ00,203279.0
134876,2015JJ00,"0,047","0,785",Venray,,,Venray,GM0984,Gemeente 'Venray' (GM0984),18609,GM0984,2015JJ00,219601.0
134878,2016JJ00,"0,046","0,79",Venray,,,Venray,GM0984,Gemeente 'Venray' (GM0984),18610,GM0984,2016JJ00,214737.0
134880,2017JJ00,"0,032","0,806",Venray,,,Venray,GM0984,Gemeente 'Venray' (GM0984),18611,GM0984,2017JJ00,230745.0
134882,2018JJ00,"0,041","0,793",Venray,,,Venray,GM0984,Gemeente 'Venray' (GM0984),18612,GM0984,2018JJ00,250639.0
134884,2019JJ00,"0,041","0,792",Venray,,,Venray,GM0984,Gemeente 'Venray' (GM0984),18613,GM0984,2019JJ00,258421.0
135486,2014JJ00,"0,083","0,739",Vijfheerenlanden,,,Vijfheerenlanden,GM1961,Gemeente 'Vijfheerenlanden' (GM1961),18724,GM1961,2014JJ00,
135488,2015JJ00,"0,078","0,744",Vijfheerenlanden,,,Vijfheerenlanden,GM1961,Gemeente 'Vijfheerenlanden' (GM1961),18725,GM1961,2015JJ00,
135490,2016JJ00,"0,071","0,755",Vijfheerenlanden,,,Vijfheerenlanden,GM1961,Gemeente 'Vijfheerenlanden' (GM1961),18726,GM1961,2016JJ00,
135492,2017JJ00,"0,066","0,762",Vijfheerenlanden,,,Vijfheerenlanden,GM1961,Gemeente 'Vijfheerenlanden' (GM1961),18727,GM1961,2017JJ00,
135494,2018JJ00,"0,073","0,759",Vijfheerenlanden,,,Vijfheerenlanden,GM1961,Gemeente 'Vijfheerenlanden' (GM1961),18728,GM1961,2018JJ00,
135496,2019JJ00,"0,08","0,755",Vijfheerenlanden,,,Vijfheerenlanden,GM1961,Gemeente 'Vijfheerenlanden' (GM1961),18729,GM1961,2019JJ00,303974.0
136484,2014JJ00,"-0,103","0,869",Vlaardingen,,,Vlaardingen,GM0622,Gemeente 'Vlaardingen' (GM0622),18753,GM0622,2014JJ00,164118.0
136486,2015JJ00,"-0,116","0,882",Vlaardingen,,,Vlaardingen,GM0622,Gemeente 'Vlaardingen' (GM0622),18754,GM0622,2015JJ00,164575.0
136488,2016JJ00,"-0,127","0,893",Vlaardingen,,,Vlaardingen,GM0622,Gemeente 'Vlaardingen' (GM0622),18755,GM0622,2016JJ00,172252.0
136490,2017JJ00,"-0,134","0,9",Vlaardingen,,,Vlaardingen,GM0622,Gemeente 'Vlaardingen' (GM0622),18756,GM0622,2017JJ00,187120.0
136492,2018JJ00,"-0,13","0,899",Vlaardingen,,,Vlaardingen,GM0622,Gemeente 'Vlaardingen' (GM0622),18757,GM0622,2018JJ00,199877.0
136494,2019JJ00,"-0,125","0,893",Vlaardingen,,,Vlaardingen,GM0622,Gemeente 'Vlaardingen' (GM0622),18758,GM0622,2019JJ00,231415.0
136892,2014JJ00,"-0,026","0,728",Vlieland,,,Vlieland,GM0096,Gemeente 'Vlieland' (GM0096),18869,GM0096,2014JJ00,285800.0
136894,2015JJ00,"-0,044","0,736",Vlieland,,,Vlieland,GM0096,Gemeente 'Vlieland' (GM0096),18870,GM0096,2015JJ00,336278.0
136896,2016JJ00,"-0,015","0,73",Vlieland,,,Vlieland,GM0096,Gemeente 'Vlieland' (GM0096),18871,GM0096,2016JJ00,322516.0
136898,2017JJ00,"-0,036","0,749",Vlieland,,,Vlieland,GM0096,Gemeente 'Vlieland' (GM0096),18872,GM0096,2017JJ00,259429.0
136900,2018JJ00,"-0,048","0,742",Vlieland,,,Vlieland,GM0096,Gemeente 'Vlieland' (GM0096),18873,GM0096,2018JJ00,344942.0
136902,2019JJ00,"-0,025","0,737",Vlieland,,,Vlieland,GM0096,Gemeente 'Vlieland' (GM0096),18874,GM0096,2019JJ00,404084.0
136928,2014JJ00,"-0,118","0,842",Vlissingen,,,Vlissingen,GM0718,Gemeente 'Vlissingen' (GM0718),18927,GM0718,2014JJ00,167746.0
136930,2015JJ00,"-0,117","0,844",Vlissingen,,,Vlissingen,GM0718,Gemeente 'Vlissingen' (GM0718),18928,GM0718,2015JJ00,168323.0
136932,2016JJ00,"-0,13","0,858",Vlissingen,,,Vlissingen,GM0718,Gemeente 'Vlissingen' (GM0718),18929,GM0718,2016JJ00,184717.0
136934,2017JJ00,"-0,147","0,873",Vlissingen,,,Vlissingen,GM0718,Gemeente 'Vlissingen' (GM0718),18930,GM0718,2017JJ00,179186.0
136936,2018JJ00,"-0,153","0,879",Vlissingen,,,Vlissingen,GM0718,Gemeente 'Vlissingen' (GM0718),18931,GM0718,2018JJ00,184450.0
136938,2019JJ00,"-0,154","0,875",Vlissingen,,,Vlissingen,GM0718,Gemeente 'Vlissingen' (GM0718),18932,GM0718,2019JJ00,197372.0
137358,2014JJ00,"0,126","0,709",Voerendaal,,,Voerendaal,GM0986,Gemeente 'Voerendaal' (GM0986),18985,GM0986,2014JJ00,212139.0
137360,2015JJ00,"0,133","0,707",Voerendaal,,,Voerendaal,GM0986,Gemeente 'Voerendaal' (GM0986),18986,GM0986,2015JJ00,210481.0
137362,2016JJ00,"0,126","0,722",Voerendaal,,,Voerendaal,GM0986,Gemeente 'Voerendaal' (GM0986),18987,GM0986,2016JJ00,233245.0
137364,2017JJ00,"0,124","0,721",Voerendaal,,,Voerendaal,GM0986,Gemeente 'Voerendaal' (GM0986),18988,GM0986,2017JJ00,255532.0
137366,2018JJ00,"0,124","0,73",Voerendaal,,,Voerendaal,GM0986,Gemeente 'Voerendaal' (GM0986),18989,GM0986,2018JJ00,269413.0
137368,2019JJ00,"0,127","0,73",Voerendaal,,,Voerendaal,GM0986,Gemeente 'Voerendaal' (GM0986),18990,GM0986,2019JJ00,274747.0
137528,2014JJ00,"0,238","0,709",Voorschoten,,,Voorschoten,GM0626,Gemeente 'Voorschoten' (GM0626),19101,GM0626,2014JJ00,301712.0
137530,2015JJ00,"0,235","0,72",Voorschoten,,,Voorschoten,GM0626,Gemeente 'Voorschoten' (GM0626),19102,GM0626,2015JJ00,307048.0
137532,2016JJ00,"0,229","0,732",Voorschoten,,,Voorschoten,GM0626,Gemeente 'Voorschoten' (GM0626),19103,GM0626,2016JJ00,317766.0
137534,2017JJ00,"0,221","0,742",Voorschoten,,,Voorschoten,GM0626,Gemeente 'Voorschoten' (GM0626),19104,GM0626,2017JJ00,354850.0
137536,2018JJ00,"0,225","0,745",Voorschoten,,,Voorschoten,GM0626,Gemeente 'Voorschoten' (GM0626),19105,GM0626,2018JJ00,409138.0
137538,2019JJ00,"0,232","0,74",Voorschoten,,,Voorschoten,GM0626,Gemeente 'Voorschoten' (GM0626),19106,GM0626,2019JJ00,426883.0
137678,2014JJ00,"0,173","0,683",Voorst,,,Voorst,GM0285,Gemeente 'Voorst' (GM0285),19130,GM0285,2014JJ00,250026.0
137680,2015JJ00,"0,167","0,69",Voorst,,,Voorst,GM0285,Gemeente 'Voorst' (GM0285),19131,GM0285,2015JJ00,265634.0
137682,2016JJ00,"0,165","0,701",Voorst,,,Voorst,GM0285,Gemeente 'Voorst' (GM0285),19132,GM0285,2016JJ00,272466.0
137684,2017JJ00,"0,159","0,712",Voorst,,,Voorst,GM0285,Gemeente 'Voorst' (GM0285),19133,GM0285,2017JJ00,301603.0
137686,2018JJ00,"0,169","0,711",Voorst,,,Voorst,GM0285,Gemeente 'Voorst' (GM0285),19134,GM0285,2018JJ00,315857.0
137688,2019JJ00,"0,172","0,713",Voorst,,,Voorst,GM0285,Gemeente 'Voorst' (GM0285),19135,GM0285,2019JJ00,344667.0
137990,2014JJ00,"0,179","0,745",Vught,,,Vught,GM0865,Gemeente 'Vught' (GM0865),19246,GM0865,2014JJ00,321222.0
137992,2015JJ00,"0,183","0,748",Vught,,,Vught,GM0865,Gemeente 'Vught' (GM0865),19247,GM0865,2015JJ00,339759.0
137994,2016JJ00,"0,184","0,758",Vught,,,Vught,GM0865,Gemeente 'Vught' (GM0865),19248,GM0865,2016JJ00,373175.0
137996,2017JJ00,"0,172","0,779",Vught,,,Vught,GM0865,Gemeente 'Vught' (GM0865),19249,GM0865,2017JJ00,386133.0
137998,2018JJ00,"0,184","0,776",Vught,,,Vught,GM0865,Gemeente 'Vught' (GM0865),19250,GM0865,2018JJ00,437822.0
138000,2019JJ00,"0,198","0,765",Vught,,,Vught,GM0865,Gemeente 'Vught' (GM0865),19251,GM0865,2019JJ00,449625.0
138242,2014JJ00,"0,008","0,747",Waadhoeke,,,Waadhoeke,GM1949,Gemeente 'Waadhoeke' (GM1949),19275,GM1949,2014JJ00,
138244,2015JJ00,"-0,001","0,755",Waadhoeke,,,Waadhoeke,GM1949,Gemeente 'Waadhoeke' (GM1949),19276,GM1949,2015JJ00,
138246,2016JJ00,"-0,006","0,767",Waadhoeke,,,Waadhoeke,GM1949,Gemeente 'Waadhoeke' (GM1949),19277,GM1949,2016JJ00,
138248,2017JJ00,"-0,012","0,776",Waadhoeke,,,Waadhoeke,GM1949,Gemeente 'Waadhoeke' (GM1949),19278,GM1949,2017JJ00,
138250,2018JJ00,"-0,015","0,778",Waadhoeke,,,Waadhoeke,GM1949,Gemeente 'Waadhoeke' (GM1949),19279,GM1949,2018JJ00,186881.0
138252,2019JJ00,"-0,011","0,773",Waadhoeke,,,Waadhoeke,GM1949,Gemeente 'Waadhoeke' (GM1949),19280,GM1949,2019JJ00,209107.0
139252,2014JJ00,"0,22","0,694",Waalre,,,Waalre,GM0866,Gemeente 'Waalre' (GM0866),19304,GM0866,2014JJ00,290938.0
139254,2015JJ00,"0,227","0,697",Waalre,,,Waalre,GM0866,Gemeente 'Waalre' (GM0866),19305,GM0866,2015JJ00,337850.0
139256,2016JJ00,"0,235","0,701",Waalre,,,Waalre,GM0866,Gemeente 'Waalre' (GM0866),19306,GM0866,2016JJ00,321133.0
139258,2017JJ00,"0,236","0,706",Waalre,,,Waalre,GM0866,Gemeente 'Waalre' (GM0866),19307,GM0866,2017JJ00,352345.0
139260,2018JJ00,"0,245","0,706",Waalre,,,Waalre,GM0866,Gemeente 'Waalre' (GM0866),19308,GM0866,2018JJ00,367009.0
139262,2019JJ00,"0,246","0,712",Waalre,,,Waalre,GM0866,Gemeente 'Waalre' (GM0866),19309,GM0866,2019JJ00,434328.0
139336,2014JJ00,"0,03","0,77",Waalwijk,,,Waalwijk,GM0867,Gemeente 'Waalwijk' (GM0867),19333,GM0867,2014JJ00,214518.0
139338,2015JJ00,"0,026","0,779",Waalwijk,,,Waalwijk,GM0867,Gemeente 'Waalwijk' (GM0867),19334,GM0867,2015JJ00,233399.0
139340,2016JJ00,"0,014","0,791",Waalwijk,,,Waalwijk,GM0867,Gemeente 'Waalwijk' (GM0867),19335,GM0867,2016JJ00,238185.0
139342,2017JJ00,"0,001","0,807",Waalwijk,,,Waalwijk,GM0867,Gemeente 'Waalwijk' (GM0867),19336,GM0867,2017JJ00,251001.0
139344,2018JJ00,"0,003","0,806",Waalwijk,,,Waalwijk,GM0867,Gemeente 'Waalwijk' (GM0867),19337,GM0867,2018JJ00,265035.0
139346,2019JJ00,"0,012","0,796",Waalwijk,,,Waalwijk,GM0867,Gemeente 'Waalwijk' (GM0867),19338,GM0867,2019JJ00,289596.0
139564,2014JJ00,"0,119","0,717",Waddinxveen,,,Waddinxveen,GM0627,Gemeente 'Waddinxveen' (GM0627),19362,GM0627,2014JJ00,200832.0
139566,2015JJ00,"0,113","0,724",Waddinxveen,,,Waddinxveen,GM0627,Gemeente 'Waddinxveen' (GM0627),19363,GM0627,2015JJ00,201490.0
139568,2016JJ00,"0,109","0,737",Waddinxveen,,,Waddinxveen,GM0627,Gemeente 'Waddinxveen' (GM0627),19364,GM0627,2016JJ00,223017.0
139570,2017JJ00,"0,105","0,739",Waddinxveen,,,Waddinxveen,GM0627,Gemeente 'Waddinxveen' (GM0627),19365,GM0627,2017JJ00,232089.0
139572,2018JJ00,"0,114","0,739",Waddinxveen,,,Waddinxveen,GM0627,Gemeente 'Waddinxveen' (GM0627),19366,GM0627,2018JJ00,250880.0
139574,2019JJ00,"0,118","0,739",Waddinxveen,,,Waddinxveen,GM0627,Gemeente 'Waddinxveen' (GM0627),19367,GM0627,2019JJ00,271966.0
139836,2014JJ00,"-0,211","0,977",Wageningen,,,Wageningen,GM0289,Gemeente 'Wageningen' (GM0289),19391,GM0289,2014JJ00,254285.0
139838,2015JJ00,"-0,232","0,99",Wageningen,,,Wageningen,GM0289,Gemeente 'Wageningen' (GM0289),19392,GM0289,2015JJ00,257817.0
139840,2016JJ00,"-0,233","0,991",Wageningen,,,Wageningen,GM0289,Gemeente 'Wageningen' (GM0289),19393,GM0289,2016JJ00,237039.0
139842,2017JJ00,"-0,253","0,999",Wageningen,,,Wageningen,GM0289,Gemeente 'Wageningen' (GM0289),19394,GM0289,2017JJ00,253026.0
139844,2018JJ00,"-0,252",1,Wageningen,,,Wageningen,GM0289,Gemeente 'Wageningen' (GM0289),19395,GM0289,2018JJ00,273497.0
139846,2019JJ00,"-0,25","0,996",Wageningen,,,Wageningen,GM0289,Gemeente 'Wageningen' (GM0289),19396,GM0289,2019JJ00,312915.0
140332,2014JJ00,"0,162","0,764",Wassenaar,,,Wassenaar,GM0629,Gemeente 'Wassenaar' (GM0629),19507,GM0629,2014JJ00,558336.0
140334,2015JJ00,"0,173","0,769",Wassenaar,,,Wassenaar,GM0629,Gemeente 'Wassenaar' (GM0629),19508,GM0629,2015JJ00,531232.0
140336,2016JJ00,"0,164","0,785",Wassenaar,,,Wassenaar,GM0629,Gemeente 'Wassenaar' (GM0629),19509,GM0629,2016JJ00,543781.0
140338,2017JJ00,"0,162","0,792",Wassenaar,,,Wassenaar,GM0629,Gemeente 'Wassenaar' (GM0629),19510,GM0629,2017JJ00,705228.0
140340,2018JJ00,"0,158","0,804",Wassenaar,,,Wassenaar,GM0629,Gemeente 'Wassenaar' (GM0629),19511,GM0629,2018JJ00,670091.0
140342,2019JJ00,"0,161","0,807",Wassenaar,,,Wassenaar,GM0629,Gemeente 'Wassenaar' (GM0629),19512,GM0629,2019JJ00,711264.0
140572,2014JJ00,"0,219","0,678",Waterland,,,Waterland,GM0852,Gemeente 'Waterland' (GM0852),19565,GM0852,2014JJ00,287165.0
140574,2015JJ00,"0,219","0,683",Waterland,,,Waterland,GM0852,Gemeente 'Waterland' (GM0852),19566,GM0852,2015JJ00,287873.0
140576,2016JJ00,"0,216","0,694",Waterland,,,Waterland,GM0852,Gemeente 'Waterland' (GM0852),19567,GM0852,2016JJ00,339740.0
140578,2017JJ00,"0,215","0,699",Waterland,,,Waterland,GM0852,Gemeente 'Waterland' (GM0852),19568,GM0852,2017JJ00,390651.0
140580,2018JJ00,"0,212","0,71",Waterland,,,Waterland,GM0852,Gemeente 'Waterland' (GM0852),19569,GM0852,2018JJ00,438053.0
140582,2019JJ00,"0,219","0,711",Waterland,,,Waterland,GM0852,Gemeente 'Waterland' (GM0852),19570,GM0852,2019JJ00,424174.0
140812,2014JJ00,"0,041","0,785",Weert,,,Weert,GM0988,Gemeente 'Weert' (GM0988),19623,GM0988,2014JJ00,199928.0
140814,2015JJ00,"0,031","0,798",Weert,,,Weert,GM0988,Gemeente 'Weert' (GM0988),19624,GM0988,2015JJ00,217850.0
140816,2016JJ00,"0,028","0,804",Weert,,,Weert,GM0988,Gemeente 'Weert' (GM0988),19625,GM0988,2016JJ00,215075.0
140818,2017JJ00,"0,013","0,818",Weert,,,Weert,GM0988,Gemeente 'Weert' (GM0988),19626,GM0988,2017JJ00,232307.0
140820,2018JJ00,"0,02","0,814",Weert,,,Weert,GM0988,Gemeente 'Weert' (GM0988),19627,GM0988,2018JJ00,254853.0
140822,2019JJ00,"0,026","0,809",Weert,,,Weert,GM0988,Gemeente 'Weert' (GM0988),19628,GM0988,2019JJ00,275523.0
141336,2014JJ00,"0,074","0,819",Weesp,,,Weesp,GM0457,Gemeente 'Weesp' (GM0457),19652,GM0457,2014JJ00,211173.0
141338,2015JJ00,"0,071","0,824",Weesp,,,Weesp,GM0457,Gemeente 'Weesp' (GM0457),19653,GM0457,2015JJ00,207609.0
141340,2016JJ00,"0,074","0,833",Weesp,,,Weesp,GM0457,Gemeente 'Weesp' (GM0457),19654,GM0457,2016JJ00,237531.0
141342,2017JJ00,"0,067","0,842",Weesp,,,Weesp,GM0457,Gemeente 'Weesp' (GM0457),19655,GM0457,2017JJ00,278028.0
